refset;algorithm;variation;bp distance;ROC-AUC per chromosome;Recall snps;Recall entries;Recall genes;ROC-AUC overall (lco);ROC-AUC - mean per snpl (lco);Hits@1(lco);Hits@3(lco);Hits@5(lco);Hits@10(lco);Mean rank (lco);Median rank (lco)
farashi p-value cutoff;KNN9;graphlet;25;;16,0;17,0;14,0;60,38062283737025;0,6979166666666667;13,0;17,0;17,0;17,0;1,2941176470588236;1,0
farashi p-value cutoff;KNN9;graphlet;50;;21,0;22,0;18,0;71,23824451410658;0,7886904761904762;17,0;22,0;22,0;22,0;1,2272727272727273;1,0
farashi p-value cutoff;KNN9;graphlet;100;;24,0;25,0;21,0;62,865671641791046;0,6204861111111111;15,0;25,0;25,0;25,0;1,44;1,0
farashi p-value cutoff;KNN9;graphlet;500;;60,0;62,0;53,0;64,52003436694525;0,5086969972900225;23,0;51,0;62,0;62,0;2,2419354838709675;2,0
farashi p-value cutoff;KNN9;graphlet;1000;0,47798612422905035;79,0;83,0;70,0;60,060735935525564;0,5305899646475197;22,0;82,0;83,0;83,0;2,0602409638554215;2,0
farashi p-value cutoff;KNN9;graphlet;2000;0,44334415126126725;88,0;92,0;78,0;51,58336406199368;0,4906556552182923;22,0;92,0;92,0;92,0;1,934782608695652;2,0
farashi p-value cutoff;KNN9;graphlet;depict;;41,0;41,0;41,0;62,78229448961156;0,7088414634146343;31,0;41,0;41,0;41,0;1,2926829268292683;1,0
farashi p-value cutoff;KNN9;normal;25;;16,0;17,0;14,0;52,94117647058824;0,7395833333333334;16,0;17,0;17,0;17,0;1,0588235294117647;1,0
farashi p-value cutoff;KNN9;normal;50;;21,0;22,0;18,0;56,896551724137936;0,7470238095238095;22,0;22,0;22,0;22,0;1,0;1,0
farashi p-value cutoff;KNN9;normal;100;;24,0;25,0;21,0;53,104477611940304;0,6197916666666666;18,0;25,0;25,0;25,0;1,32;1,0
farashi p-value cutoff;KNN9;normal;500;;60,0;62,0;53,0;64,31695696321175;0,5618681090218285;24,0;62,0;62,0;62,0;1,7741935483870968;2,0
farashi p-value cutoff;KNN9;normal;1000;0,5073290560098423;79,0;83,0;70,0;61,62135249553069;0,526988862305796;28,0;83,0;83,0;83,0;1,8433734939759037;2,0
farashi p-value cutoff;KNN9;normal;2000;0,4691872429167022;88,0;92,0;78,0;56,73083369649022;0,5295508997189439;35,0;92,0;92,0;92,0;1,7717391304347827;2,0
farashi p-value cutoff;KNN9;normal;depict;;41,0;41,0;41,0;59,417344173441734;0,6692073170731707;32,0;41,0;41,0;41,0;1,2682926829268293;1,0
farashi p-value cutoff;KNN9;autoencode;25;;16,0;17,0;14,0;69,72318339100345;0,78125;13,0;17,0;17,0;17,0;1,2352941176470589;1,0
farashi p-value cutoff;KNN9;autoencode;50;;21,0;22,0;18,0;74,68652037617555;0,7142857142857143;15,0;21,0;22,0;22,0;1,4090909090909092;1,0
farashi p-value cutoff;KNN9;autoencode;100;;24,0;25,0;21,0;70,71641791044777;0,6770833333333334;18,0;25,0;25,0;25,0;1,36;1,0
farashi p-value cutoff;KNN9;autoencode;500;;60,0;62,0;53,0;64,51417636491448;0,578610939562324;19,0;57,0;62,0;62,0;2,1451612903225805;2,0
farashi p-value cutoff;KNN9;autoencode;1000;0,5286428515868561;79,0;83,0;70,0;56,812557140111906;0,49229957236317984;20,0;73,0;83,0;83,0;2,3493975903614457;2,0
farashi p-value cutoff;KNN9;autoencode;2000;0,45300793124002875;88,0;92,0;78,0;59,229073782307;0,5020774962965789;17,0;92,0;92,0;92,0;2,0;2,0
farashi p-value cutoff;KNN9;autoencode;depict;;41,0;41,0;41,0;60,88527551942187;0,6686991869918699;26,0;41,0;41,0;41,0;1,4390243902439024;1,0
farashi p-value cutoff;KNN9;combi;25;;16,0;17,0;14,0;56,92041522491349;0,6979166666666667;12,0;17,0;17,0;17,0;1,411764705882353;1,0
farashi p-value cutoff;KNN9;combi;50;;21,0;22,0;18,0;61,12852664576802;0,6160714285714286;13,0;21,0;22,0;22,0;1,5;1,0
farashi p-value cutoff;KNN9;combi;100;;24,0;25,0;21,0;65,01492537313433;0,6038194444444444;14,0;24,0;25,0;25,0;1,64;1,0
farashi p-value cutoff;KNN9;combi;500;;60,0;62,0;53,0;64,63817074123253;0,5149458814762823;13,0;47,0;62,0;62,0;2,661290322580645;3,0
farashi p-value cutoff;KNN9;combi;1000;0,46280147673549277;79,0;83,0;70,0;60,10528338583916;0,5280604010948777;19,0;63,0;83,0;83,0;2,5301204819277108;3,0
farashi p-value cutoff;KNN9;combi;2000;0,46953509380585645;88,0;92,0;78,0;56,10690221581576;0,5068763053463974;15,0;92,0;92,0;92,0;2,3043478260869565;2,0
farashi p-value cutoff;KNN9;combi;depict;;41,0;41,0;41,0;57,226738934056;0,6382113821138211;26,0;41,0;41,0;41,0;1,4390243902439024;1,0
farashi p-value cutoff;RF;graphlet;25;;16,0;17,0;14,0;57,439446366782;0,578125;8,0;16,0;16,0;17,0;1,8235294117647058;2,0
farashi p-value cutoff;RF;graphlet;50;;21,0;22,0;18,0;64,49843260188088;0,6309523809523809;11,0;20,0;22,0;22,0;1,8181818181818181;1,5
farashi p-value cutoff;RF;graphlet;100;;24,0;25,0;21,0;63,94029850746268;0,5777777777777778;10,0;21,0;24,0;25,0;2,4;2,0
farashi p-value cutoff;RF;graphlet;500;;60,0;62,0;53,0;66,3340623291416;0,4845454515709991;5,0;23,0;31,0;44,0;7,82258064516129;5,5
farashi p-value cutoff;RF;graphlet;1000;0,4563882985912158;79,0;83,0;70,0;70,09992604540929;0,5234955024000052;5,0;16,0;34,0;55,0;13,180722891566266;8,0
farashi p-value cutoff;RF;graphlet;2000;0,5265635693838905;88,0;92,0;78,0;70,32728816778965;0,5705025533684177;5,0;17,0;27,0;46,0;19,804347826086957;10,5
farashi p-value cutoff;RF;graphlet;depict;;41,0;41,0;41,0;75,36133694670282;0,7398373983739838;29,0;39,0;40,0;41,0;1,6097560975609757;1,0
farashi p-value cutoff;RF;normal;25;;16,0;17,0;14,0;73,01038062283737;0,7708333333333334;12,0;16,0;17,0;17,0;1,588235294117647;1,0
farashi p-value cutoff;RF;normal;50;;21,0;22,0;18,0;67,0062695924765;0,6636904761904762;11,0;21,0;22,0;22,0;1,6818181818181819;1,5
farashi p-value cutoff;RF;normal;100;;24,0;25,0;21,0;55,73134328358209;0,42291666666666666;6,0;21,0;25,0;25,0;2,52;3,0
farashi p-value cutoff;RF;normal;500;;60,0;62,0;53,0;68,07877060064047;0,5034718552752641;3,0;24,0;36,0;48,0;7,306451612903226;4,0
farashi p-value cutoff;RF;normal;1000;0,4588212768269683;79,0;83,0;70,0;69,32602328113808;0,5182844256403925;7,0;14,0;29,0;54,0;13,710843373493976;8,0
farashi p-value cutoff;RF;normal;2000;0,5394393371770179;88,0;92,0;78,0;71,2558524130379;0,5809775672732904;5,0;12,0;19,0;52,0;18,902173913043477;10,0
farashi p-value cutoff;RF;normal;depict;;41,0;41,0;41,0;79,1553748870822;0,8079268292682927;30,0;40,0;40,0;41,0;1,4878048780487805;1,0
farashi p-value cutoff;RF;autoencode;25;;16,0;17,0;14,0;70,24221453287197;0,7083333333333333;11,0;17,0;17,0;17,0;1,5294117647058822;1,0
farashi p-value cutoff;RF;autoencode;50;;21,0;22,0;18,0;77,5078369905956;0,75;15,0;20,0;22,0;22,0;1,5454545454545454;1,0
farashi p-value cutoff;RF;autoencode;100;;24,0;25,0;21,0;62,089552238805965;0,5465277777777778;9,0;21,0;24,0;25,0;2,4;2,0
farashi p-value cutoff;RF;autoencode;500;;60,0;62,0;53,0;64,75923611653519;0,485817722195202;12,0;22,0;29,0;43,0;8,451612903225806;6,0
farashi p-value cutoff;RF;autoencode;1000;0,44497328752725845;79,0;83,0;70,0;65,88509669417157;0,5053377563887956;7,0;16,0;31,0;47,0;16,10843373493976;9,0
farashi p-value cutoff;RF;autoencode;2000;0,48362051204962186;88,0;92,0;78,0;63,756103829349776;0,5207595206481245;7,0;10,0;13,0;35,0;24,41304347826087;14,0
farashi p-value cutoff;RF;autoencode;depict;;41,0;41,0;41,0;78,59078590785907;0,7896341463414634;29,0;41,0;41,0;41,0;1,3902439024390243;1,0
farashi p-value cutoff;RF;combi;25;;16,0;17,0;14,0;55,017301038062286;0,5625;8,0;17,0;17,0;17,0;1,7647058823529411;2,0
farashi p-value cutoff;RF;combi;50;;21,0;22,0;18,0;77,5078369905956;0,75;15,0;20,0;22,0;22,0;1,5454545454545454;1,0
farashi p-value cutoff;RF;combi;100;;24,0;25,0;21,0;63,43283582089552;0,5722222222222223;10,0;20,0;23,0;25,0;2,4;2,0
farashi p-value cutoff;RF;combi;500;;60,0;62,0;53,0;65,17905959540732;0,5013893589397107;12,0;23,0;34,0;43,0;8,596774193548388;5,0
farashi p-value cutoff;RF;combi;1000;0,4302738571868214;79,0;83,0;70,0;65,69293122223063;0,5002963056109724;8,0;18,0;30,0;45,0;15,963855421686747;9,0
farashi p-value cutoff;RF;combi;2000;0,4782599057382189;88,0;92,0;78,0;64,0249796073436;0,5273871038512463;6,0;10,0;20,0;37,0;24,51086956521739;15,5
farashi p-value cutoff;RF;combi;depict;;41,0;41,0;41,0;76,60343270099368;0,7672764227642277;28,0;40,0;41,0;41,0;1,4390243902439024;1,0
Teslovich;LR;graphlet;25;;7,0;7,0;7,0;50,79365079365079;0,5;3,0;7,0;7,0;7,0;1,8571428571428572;2,0
Teslovich;LR;graphlet;50;;14,0;14,0;13,0;70,66326530612244;0,7011904761904761;7,0;12,0;14,0;14,0;1,7857142857142858;1,5
Teslovich;LR;graphlet;100;;22,0;22,0;21,0;74,4911804613297;0,6938061938061938;9,0;18,0;22,0;22,0;2,0;2,0
Teslovich;LR;graphlet;500;0,6523426504783955;60,0;63,0;60,0;72,7106227106227;0,6428736258042084;21,0;35,0;45,0;54,0;5,0;3,0
Teslovich;LR;graphlet;1000;0,5815935142647315;76,0;79,0;73,0;70,85188883790812;0,5783507256520795;11,0;29,0;39,0;57,0;7,772151898734177;6,0
Teslovich;LR;graphlet;2000;0,5975054377724606;89,0;92,0;86,0;70,6635845639659;0,5938160349755189;13,0;27,0;39,0;53,0;13,91304347826087;9,0
Teslovich;LR;graphlet;depict;;67,0;68,0;66,0;81,56203657933762;0,794921971502305;48,0;62,0;64,0;68,0;1,8235294117647058;1,0
Teslovich;LR;normal;25;;7,0;7,0;7,0;41,269841269841265;0,35714285714285715;2,0;7,0;7,0;7,0;2,0;2,0
Teslovich;LR;normal;50;;14,0;14,0;13,0;73,08673469387755;0,7071428571428572;8,0;13,0;14,0;14,0;1,7142857142857142;1,0
Teslovich;LR;normal;100;;22,0;22,0;21,0;67,63907734056987;0,5881868131868132;8,0;17,0;20,0;22,0;2,5;2,0
Teslovich;LR;normal;500;0,5953672572395223;60,0;63,0;60,0;71,5366809116809;0,6013410828007012;17,0;33,0;43,0;57,0;4,936507936507937;3,0
Teslovich;LR;normal;1000;0,5659011055278005;76,0;79,0;73,0;71,04306676383003;0,5765298102668311;13,0;28,0;40,0;63,0;7,708860759493671;5,0
Teslovich;LR;normal;2000;0,5781965441331836;89,0;92,0;86,0;70,22482663172308;0,5816830976853147;11,0;26,0;39,0;55,0;14,184782608695652;8,0
Teslovich;LR;normal;depict;;67,0;68,0;66,0;79,04102817597627;0,7564786203943361;47,0;59,0;64,0;67,0;2,0294117647058822;1,0
Teslovich;LR;autoencode;25;;7,0;7,0;7,0;56,34920634920635;0,5357142857142857;3,0;7,0;7,0;7,0;1,7142857142857142;2,0
Teslovich;LR;autoencode;50;;14,0;14,0;13,0;69,00510204081634;0,7166666666666668;7,0;13,0;14,0;14,0;1,8571428571428572;1,5
Teslovich;LR;autoencode;100;;22,0;22,0;21,0;69,23337856173677;0,6004495504495504;8,0;18,0;21,0;22,0;2,272727272727273;2,0
Teslovich;LR;autoencode;500;0,5599090711649031;60,0;63,0;60,0;68,89880952380952;0,557174795604191;14,0;27,0;44,0;55,0;5,174603174603175;4,0
Teslovich;LR;autoencode;1000;0,4847700587604264;76,0;79,0;73,0;66,98064829559256;0,5199629557685846;12,0;22,0;35,0;57,0;9,050632911392405;6,0
Teslovich;LR;autoencode;2000;0,5217415579906189;89,0;92,0;86,0;66,63175989045774;0,5301256451197343;8,0;17,0;30,0;48,0;15,717391304347826;10,0
Teslovich;LR;autoencode;depict;;67,0;68,0;66,0;81,0244686109738;0,7920098387613751;48,0;60,0;64,0;66,0;1,911764705882353;1,0
Teslovich;LR;combi;25;;7,0;7,0;7,0;46,82539682539682;0,39285714285714285;2,0;7,0;7,0;7,0;1,8571428571428572;2,0
Teslovich;LR;combi;50;;14,0;14,0;13,0;71,30102040816327;0,6869047619047619;7,0;13,0;14,0;14,0;1,7857142857142858;1,5
Teslovich;LR;combi;100;;22,0;22,0;21,0;75,67842605156038;0,7280469530469531;11,0;19,0;21,0;22,0;2,0454545454545454;1,5
Teslovich;LR;combi;500;0,5478460418076436;60,0;63,0;60,0;67,66127391127391;0,5493396153525385;14,0;28,0;40,0;55,0;5,412698412698413;4,0
Teslovich;LR;combi;1000;0,5108350147893599;76,0;79,0;73,0;66,4894334835767;0,5247315923725692;13,0;22,0;36,0;57,0;9,379746835443038;6,0
Teslovich;LR;combi;2000;0,5342545410352697;89,0;92,0;86,0;67,23155523491218;0,5354216259228141;9,0;21,0;31,0;47,0;15,673913043478262;10,0
Teslovich;LR;combi;depict;;67,0;68,0;66,0;79,09663865546217;0,7629534400825007;46,0;60,0;64,0;67,0;1,9264705882352942;1,0
Teslovich;SVM;graphlet;25;;7,0;7,0;7,0;50,79365079365079;0,5;3,0;7,0;7,0;7,0;1,8571428571428572;2,0
Teslovich;SVM;graphlet;50;;14,0;14,0;13,0;69,13265306122447;0,6892857142857143;8,0;12,0;14,0;14,0;1,8571428571428572;1,0
Teslovich;SVM;graphlet;100;;22,0;22,0;21,0;76,2550881953867;0,7275724275724276;10,0;20,0;22,0;22,0;1,9090909090909092;2,0
Teslovich;SVM;graphlet;500;0,741067401067711;60,0;63,0;60,0;78,48366910866912;0,7236153445456192;23,0;41,0;50,0;57,0;4,174603174603175;3,0
Teslovich;SVM;graphlet;1000;0,6797409838876671;76,0;79,0;73,0;77,60699216395419;0,689736833694366;23,0;38,0;49,0;63,0;6,291139240506329;4,0
Teslovich;SVM;graphlet;2000;0,6086739232532601;89,0;92,0;86,0;73,9691765190889;0,6314950114376696;17,0;34,0;42,0;51,0;12,0;8,0
Teslovich;SVM;graphlet;depict;;67,0;68,0;66,0;83,7493821057835;0,7948891904115785;50,0;62,0;65,0;68,0;1,6764705882352942;1,0
Teslovich;SVM;normal;25;;7,0;7,0;7,0;48,41269841269841;0,4642857142857143;3,0;6,0;7,0;7,0;2,0;2,0
Teslovich;SVM;normal;50;;14,0;14,0;13,0;76,65816326530613;0,7940476190476191;8,0;13,0;14,0;14,0;1,6428571428571428;1,0
Teslovich;SVM;normal;100;;22,0;22,0;21,0;68,7584803256445;0,5647852147852149;9,0;18,0;21,0;21,0;2,5;2,0
Teslovich;SVM;normal;500;0,6635232784171339;60,0;63,0;60,0;75,91193528693529;0,6698701568253064;22,0;40,0;46,0;59,0;4,444444444444445;2,0
Teslovich;SVM;normal;1000;0,5956105568003186;76,0;79,0;73,0;72,2881973495992;0,606642655080385;18,0;32,0;41,0;59,0;7,430379746835443;5,0
Teslovich;SVM;normal;2000;0,589102327278731;89,0;92,0;86,0;72,05347546341966;0,6032640458663908;21,0;37,0;41,0;55,0;13,347826086956522;8,5
Teslovich;SVM;normal;depict;;67,0;68,0;66,0;83,63198220464658;0,8183110421916391;49,0;63,0;64,0;67,0;1,7205882352941178;1,0
Teslovich;SVM;autoencode;25;;7,0;7,0;7,0;65,87301587301587;0,6785714285714286;4,0;7,0;7,0;7,0;1,5714285714285714;1,0
Teslovich;SVM;autoencode;50;;14,0;14,0;13,0;69,7704081632653;0,7297619047619047;8,0;13,0;14,0;14,0;1,8571428571428572;1,0
Teslovich;SVM;autoencode;100;;22,0;22,0;21,0;74,96607869742198;0,6591908091908092;10,0;20,0;21,0;21,0;2,1818181818181817;2,0
Teslovich;SVM;autoencode;500;0,6506203955540866;60,0;63,0;60,0;76,93070818070818;0,6958597126352739;22,0;39,0;48,0;57,0;4,4603174603174605;2,0
Teslovich;SVM;autoencode;1000;0,6259968511331877;76,0;79,0;73,0;74,82299173211699;0,65635958015993;17,0;35,0;47,0;62,0;7,30379746835443;4,0
Teslovich;SVM;autoencode;2000;0,6208356218085147;89,0;92,0;86,0;75,3899866016873;0,667664731730237;14,0;36,0;43,0;60,0;12,032608695652174;6,0
Teslovich;SVM;autoencode;depict;;67,0;68,0;66,0;85,17053880375678;0,8178587581572655;51,0;63,0;67,0;68,0;1,5441176470588236;1,0
Teslovich;SVM;combi;25;;7,0;7,0;7,0;65,87301587301587;0,6785714285714286;4,0;7,0;7,0;7,0;1,5714285714285714;1,0
Teslovich;SVM;combi;50;;14,0;14,0;13,0;74,74489795918366;0,7726190476190476;8,0;14,0;14,0;14,0;1,6428571428571428;1,0
Teslovich;SVM;combi;100;;22,0;22,0;21,0;75,7123473541384;0,6779220779220779;10,0;20,0;22,0;22,0;1,9090909090909092;2,0
Teslovich;SVM;combi;500;0,7248605846513576;60,0;63,0;60,0;77,64168701668702;0,7215310447586759;22,0;41,0;49,0;58,0;4,333333333333333;3,0
Teslovich;SVM;combi;1000;0,6374900689185314;76,0;79,0;73,0;74,38350741770353;0,6574846010923522;15,0;38,0;44,0;62,0;7,367088607594937;4,0
Teslovich;SVM;combi;2000;0,6463714219582943;89,0;92,0;86,0;75,57660595709596;0,6819370587031155;14,0;36,0;45,0;60,0;11,793478260869565;6,0
Teslovich;SVM;combi;depict;;67,0;68,0;66,0;83,45897182402373;0,8152164755544914;49,0;62,0;65,0;68,0;1,661764705882353;1,0
Teslovich;DT;graphlet;25;;7,0;7,0;7,0;35,714285714285715;0,5;5,0;7,0;7,0;7,0;1,2857142857142858;1,0
Teslovich;DT;graphlet;50;;14,0;14,0;13,0;51,78571428571429;0,5577380952380953;7,0;14,0;14,0;14,0;1,5;1,5
Teslovich;DT;graphlet;100;;22,0;22,0;21,0;54,172320217096335;0,535014985014985;13,0;22,0;22,0;22,0;1,4090909090909092;1,0
Teslovich;DT;graphlet;500;0,5477650368100052;60,0;63,0;60,0;56,669719169719166;0,51319157394641;29,0;63,0;63,0;63,0;1,5396825396825398;2,0
Teslovich;DT;graphlet;1000;0,5606672441843208;76,0;79,0;73,0;59,59893120293649;0,5207185893516235;31,0;79,0;79,0;79,0;1,6075949367088607;2,0
Teslovich;DT;graphlet;2000;0,5122760351516621;89,0;92,0;86,0;57,20324945891429;0,5077207468543374;35,0;92,0;92,0;92,0;1,6195652173913044;2,0
Teslovich;DT;graphlet;depict;;67,0;68,0;66,0;70,69327731092439;0,8124083871449983;59,0;68,0;68,0;68,0;1,1323529411764706;1,0
Teslovich;DT;normal;25;;7,0;7,0;7,0;52,38095238095239;0,5892857142857143;5,0;7,0;7,0;7,0;1,2857142857142858;1,0
Teslovich;DT;normal;50;;14,0;14,0;13,0;57,14285714285714;0,6005952380952381;8,0;14,0;14,0;14,0;1,4285714285714286;1,0
Teslovich;DT;normal;100;;22,0;22,0;21,0;54,13839891451831;0,5497002997002998;12,0;22,0;22,0;22,0;1,4545454545454546;1,0
Teslovich;DT;normal;500;0,547445611627766;60,0;63,0;60,0;57,43666056166056;0,49788517299117047;23,0;63,0;63,0;63,0;1,6349206349206349;2,0
Teslovich;DT;normal;1000;0,5565354694761726;76,0;79,0;73,0;57,7663220965696;0,5077243654638334;34,0;79,0;79,0;79,0;1,5696202531645569;2,0
Teslovich;DT;normal;2000;0,5154094372837733;89,0;92,0;86,0;55,99776940178742;0,5145693756675879;33,0;92,0;92,0;92,0;1,641304347826087;2,0
Teslovich;DT;normal;depict;;67,0;68,0;66,0;67,1218487394958;0,7900369555330047;61,0;68,0;68,0;68,0;1,1029411764705883;1,0
Teslovich;DT;autoencode;25;;7,0;7,0;7,0;66,66666666666667;0,75;7,0;7,0;7,0;7,0;1,0;1,0
Teslovich;DT;autoencode;50;;14,0;14,0;13,0;51,78571428571428;0,594047619047619;8,0;14,0;14,0;14,0;1,4285714285714286;1,0
Teslovich;DT;autoencode;100;;22,0;22,0;21,0;57,25915875169606;0,5615884115884117;16,0;22,0;22,0;22,0;1,2727272727272727;1,0
Teslovich;DT;autoencode;500;0,5932078364338559;60,0;63,0;60,0;56,34920634920635;0,5127052150022187;29,0;63,0;63,0;63,0;1,5396825396825398;2,0
Teslovich;DT;autoencode;1000;0,5484092100202811;76,0;79,0;73,0;56,54773150522253;0,4859675542421776;25,0;79,0;79,0;79,0;1,6835443037974684;2,0
Teslovich;DT;autoencode;2000;0,5465494185448105;89,0;92,0;86,0;57,1561345131701;0,5147631298343778;27,0;92,0;92,0;92,0;1,7065217391304348;2,0
Teslovich;DT;autoencode;depict;;67,0;68,0;66,0;62,81512605042017;0,7375057327318082;50,0;68,0;68,0;68,0;1,2647058823529411;1,0
Teslovich;DT;combi;25;;7,0;7,0;7,0;72,22222222222221;0,7321428571428571;7,0;7,0;7,0;7,0;1,0;1,0
Teslovich;DT;combi;50;;14,0;14,0;13,0;50,0;0,5583333333333333;8,0;14,0;14,0;14,0;1,4285714285714286;1,0
Teslovich;DT;combi;100;;22,0;22,0;21,0;57,937584803256435;0,5518106893106893;14,0;22,0;22,0;22,0;1,3636363636363635;1,0
Teslovich;DT;combi;500;0,5312005435600912;60,0;63,0;60,0;55,98672161172162;0,4928390630730975;24,0;63,0;63,0;63,0;1,619047619047619;2,0
Teslovich;DT;combi;1000;0,5584334429276196;76,0;79,0;73,0;58,12843557978642;0,5090331579320964;33,0;79,0;79,0;79,0;1,5822784810126582;2,0
Teslovich;DT;combi;2000;0,49302585574960045;89,0;92,0;86,0;56,65148927398813;0,48487129714577315;29,0;92,0;92,0;92,0;1,684782608695652;2,0
Teslovich;DT;combi;depict;;67,0;68,0;66,0;62,60504201680672;0,7392843840385545;52,0;68,0;68,0;68,0;1,2352941176470589;1,0
Teslovich;KNN1;graphlet;25;;7,0;7,0;7,0;52,38095238095239;0,625;5,0;7,0;7,0;7,0;1,2857142857142858;1,0
Teslovich;KNN1;graphlet;50;;14,0;14,0;13,0;71,42857142857142;0,7339285714285714;11,0;14,0;14,0;14,0;1,2142857142857142;1,0
Teslovich;KNN1;graphlet;100;;22,0;22,0;21,0;72,25237449118048;0,6813686313686314;18,0;22,0;22,0;22,0;1,1818181818181819;1,0
Teslovich;KNN1;graphlet;500;0,5661721690373864;60,0;63,0;60,0;58,18070818070817;0,5239500914807603;41,0;63,0;63,0;63,0;1,3492063492063493;1,0
Teslovich;KNN1;graphlet;1000;0,565979045363103;76,0;79,0;73,0;54,248648259606135;0,5042143106916849;55,0;79,0;79,0;79,0;1,3037974683544304;1,0
Teslovich;KNN1;graphlet;2000;0,5277743906470842;89,0;92,0;86,0;54,79781062736495;0,5053727469659988;65,0;92,0;92,0;92,0;1,2934782608695652;1,0
Teslovich;KNN1;graphlet;depict;;67,0;68,0;66,0;66,91176470588236;0,7694315853885654;59,0;68,0;68,0;68,0;1,1323529411764706;1,0
Teslovich;KNN1;normal;25;;7,0;7,0;7,0;50,0;0,6428571428571429;7,0;7,0;7,0;7,0;1,0;1,0
Teslovich;KNN1;normal;50;;14,0;14,0;13,0;50,0;0,6428571428571429;14,0;14,0;14,0;14,0;1,0;1,0
Teslovich;KNN1;normal;100;;22,0;22,0;21,0;50,0;0,5909090909090909;22,0;22,0;22,0;22,0;1,0;1,0
Teslovich;KNN1;normal;500;0,5865251455727478;60,0;63,0;60,0;57,070360195360195;0,5335851386104046;50,0;63,0;63,0;63,0;1,2063492063492063;1,0
Teslovich;KNN1;normal;1000;0,5678814203248499;76,0;79,0;73,0;57,91926443730713;0,5135570304023669;64,0;79,0;79,0;79,0;1,1898734177215189;1,0
Teslovich;KNN1;normal;2000;0,54440157844236;89,0;92,0;86,0;59,80469382646976;0,516080461491315;62,0;92,0;92,0;92,0;1,326086956521739;1,0
Teslovich;KNN1;normal;depict;;67,0;68,0;66,0;63,13025210084034;0,7411761063538939;55,0;68,0;68,0;68,0;1,1911764705882353;1,0
Teslovich;KNN1;autoencode;25;;7,0;7,0;7,0;61,111111111111114;0,7321428571428571;7,0;7,0;7,0;7,0;1,0;1,0
Teslovich;KNN1;autoencode;50;;14,0;14,0;13,0;60,71428571428571;0,7160714285714286;11,0;14,0;14,0;14,0;1,2142857142857142;1,0
Teslovich;KNN1;autoencode;100;;22,0;22,0;21,0;63,87381275440978;0,5860764235764235;13,0;22,0;22,0;22,0;1,4090909090909092;1,0
Teslovich;KNN1;autoencode;500;0,6039803814968856;60,0;63,0;60,0;59,39026251526251;0,5544902404228057;40,0;63,0;63,0;63,0;1,3650793650793651;1,0
Teslovich;KNN1;autoencode;1000;0,5872482397135868;76,0;79,0;73,0;60,081599237087616;0,5399295310432274;49,0;79,0;79,0;79,0;1,379746835443038;1,0
Teslovich;KNN1;autoencode;2000;0,5547706715290168;89,0;92,0;86,0;57,45520399299164;0,52635208672324;44,0;92,0;92,0;92,0;1,5217391304347827;2,0
Teslovich;KNN1;autoencode;depict;;67,0;68,0;66,0;66,80672268907564;0,738201103598382;48,0;68,0;68,0;68,0;1,2941176470588236;1,0
Teslovich;KNN1;combi;25;;7,0;7,0;7,0;52,38095238095239;0,625;5,0;7,0;7,0;7,0;1,2857142857142858;1,0
Teslovich;KNN1;combi;50;;14,0;14,0;13,0;69,64285714285714;0,7886904761904763;14,0;14,0;14,0;14,0;1,0;1,0
Teslovich;KNN1;combi;100;;22,0;22,0;21,0;66,21438263229308;0,644030969030969;16,0;22,0;22,0;22,0;1,2727272727272727;1,0
Teslovich;KNN1;combi;500;0,6316021590609603;60,0;63,0;60,0;61,05006105006105;0,5809951084468437;43,0;63,0;63,0;63,0;1,3174603174603174;1,0
Teslovich;KNN1;combi;1000;0,59239885100243;76,0;79,0;73,0;60,8751000872671;0,5527721084598065;42,0;79,0;79,0;79,0;1,4683544303797469;1,0
Teslovich;KNN1;combi;2000;0,5517950301042427;89,0;92,0;86,0;59,578321235589456;0,5206606983273271;48,0;92,0;92,0;92,0;1,4782608695652173;1,0
Teslovich;KNN1;combi;depict;;67,0;68,0;66,0;70,27310924369749;0,7649597378526264;55,0;68,0;68,0;68,0;1,1911764705882353;1,0
Teslovich;KNN3;graphlet;25;;7,0;7,0;7,0;42,857142857142854;0,5714285714285714;6,0;7,0;7,0;7,0;1,1428571428571428;1,0
Teslovich;KNN3;graphlet;50;;14,0;14,0;13,0;72,9591836734694;0,7589285714285714;12,0;14,0;14,0;14,0;1,1428571428571428;1,0
Teslovich;KNN3;graphlet;100;;22,0;22,0;21,0;77,44233378561736;0,7636738261738262;15,0;22,0;22,0;22,0;1,3181818181818181;1,0
Teslovich;KNN3;graphlet;500;0,5862206152983602;60,0;63,0;60,0;63,222425722425726;0,5754655499669554;30,0;63,0;63,0;63,0;1,5873015873015872;2,0
Teslovich;KNN3;graphlet;1000;0,556753383741767;76,0;79,0;73,0;55,26526499509685;0,5137714994307134;36,0;79,0;79,0;79,0;1,5443037974683544;2,0
Teslovich;KNN3;graphlet;2000;0,5682201194025706;89,0;92,0;86,0;55,335399520016495;0,5248951856674691;36,0;92,0;92,0;92,0;1,6304347826086956;2,0
Teslovich;KNN3;graphlet;depict;;67,0;68,0;66,0;75,9268413247652;0,783524287145885;53,0;67,0;68,0;68,0;1,3088235294117647;1,0
Teslovich;KNN3;normal;25;;7,0;7,0;7,0;42,857142857142854;0,5714285714285714;6,0;7,0;7,0;7,0;1,1428571428571428;1,0
